Faculdade;Curso;Turma;Disciplina;Professor
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN03;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MISAKI TANAKA
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ROSANE DA SILVA BORGES
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ROSANE DA SILVA BORGES
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ROSANE DA SILVA BORGES
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;ROSANE DA SILVA BORGES
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-TCCPN04;TRABALHO DE CONCLUSÃO DE CURSO: PROJETOS;MARLYVAN MORAES DE ALENCAR
FAFICLA;JORNALISMO;JOR-NA8;SUPERVISÃO DE ESTÁGIO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA8;SUPERVISÃO DE ESTÁGIO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA8;SUPERVISÃO DE ESTÁGIO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA8;SUPERVISÃO DE ESTÁGIO;VANESSA DE SOUZA OLIVEIRA
FAFICLA;JORNALISMO;JOR-NA8;INOVAÇÃO EM PROJETOS EDITORIAIS;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-NA8;INOVAÇÃO EM PROJETOS EDITORIAIS;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-NA8;INOVAÇÃO EM PROJETOS EDITORIAIS;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-NA8;INOVAÇÃO EM PROJETOS EDITORIAIS;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;URBANO NOBRE NOJOSA
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN01;TRABALHO DE CONCLUSÃO DE CURSO;DIOGO DE HOLLANDA CAVALCANTI
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;MAURO LUIZ PERON
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;JORNALISMO;JOR-TCCN02;TRABALHO DE CONCLUSÃO DE CURSO;LEONARDO MORETTI SAKAMOTO
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA1;LÍNGUA INGLESA E ENSINO: REFLEXÕES TEÓRICO-METODOLÓGICAS I ;MARIA FACHIN SOARES
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA1;LÍNGUA INGLESA E ENSINO: REFLEXÕES TEÓRICO-METODOLÓGICAS I ;MARIA FACHIN SOARES
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA1;PROJETO EXTENSIONISTA: LÍNGUA INGLESA;VERA LUCIA CABRERA DUARTE
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA1;PROJETO EXTENSIONISTA: LÍNGUA INGLESA;VERA LUCIA CABRERA DUARTE
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;EDUCAÇÃO: CONCEPÇÕES TEÓRICAS E SEUS FUNDAMENTOS;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;EDUCAÇÃO: POLÍTICAS PÚBLICAS, PLANEJAMENTO E GESTÃO;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;LATIM: LÍNGUA E CULTURA;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;LÍNGUA INGLESA E ENSINO: REFLEXÕES TEÓRICO-METODOLÓGICAS I ;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;LÍNGUA INGLESA: ESTRATÉGIAS DE LEITURA E INTRODUÇÃO À ESCRITA;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;LÍNGUA PORTUGUESA: PRÁTICA DE PRODUÇÃO TEXTUAL;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;LINGUÍSTICA: DO SISTEMA AO USO;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;PROJETO EXTENSIONISTA: LÍNGUA INGLESA;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-VESTMA1;TEORIA LITERÁRIA: CONCEITOS FUNDAMENTAIS;-
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;CONHECIMENTO PEDAGÓGICO: DIDÁTICA E CURRÍCULO;IVO RIBEIRO DE SA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;CONHECIMENTO PEDAGÓGICO: DIDÁTICA E CURRÍCULO;IVO RIBEIRO DE SA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;CONHECIMENTO PEDAGÓGICO: DIDÁTICA E CURRÍCULO;IVO RIBEIRO DE SA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;MULTILETRAMENTOS: AS PRÁTICAS DE LINGUAGENS E SUAS TECNOLOGIA;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;MULTILETRAMENTOS: AS PRÁTICAS DE LINGUAGENS E SUAS TECNOLOGIA;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LÍNGUA PORTUGUESA: RESOLUÇÃO DE PROBLEMAS GRAMATICAIS;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LÍNGUA PORTUGUESA: RESOLUÇÃO DE PROBLEMAS GRAMATICAIS;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LITERATURA PORTUGUESA: FICÇÃO MODERNA E CONTEMPORÂNEA;ELISABETE ALFELD
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LITERATURA PORTUGUESA: FICÇÃO MODERNA E CONTEMPORÂNEA;ELISABETE ALFELD
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LÍNGUA INGLESA: NORMATIVIDADE E USOS;JOAO BATISTA TEIXEIRA DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LÍNGUA INGLESA: NORMATIVIDADE E USOS;JOAO BATISTA TEIXEIRA DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LÍNGUA INGLESA: EXPANSÃO LEXICAL E ATUALIDADES;VICTORIA CLAIRE WEISCHTORDT
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LÍNGUA INGLESA: EXPANSÃO LEXICAL E ATUALIDADES;VICTORIA CLAIRE WEISCHTORDT
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LÍNGUA INGLESA: EXPANSÃO LEXICAL E ATUALIDADES;VICTORIA CLAIRE WEISCHTORDT
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;"PROJETO INTERDISCIPLINAR INTEGRADO ""A CONSTRUÇÃO DE TEXTOS EM DIFERENTES CONTEXTOS""";MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;LINGUÍSTICA E ENSINO: REFLEXÕES TEÓRICO-METODOLÓGICAS;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA3;MULTILETRAMENTOS: AS PRÁTICAS DE LINGUAGENS E SUAS TECNOLOGIA;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;LÍNGUA PORTUGUESA: ASPECTOS FORMAIS E RECURSOS EXPRESSIVOS;NEUSA MARIA OLIVEIRA BARBOSA BASTOS
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;LÍNGUA PORTUGUESA: ASPECTOS FORMAIS E RECURSOS EXPRESSIVOS;NEUSA MARIA OLIVEIRA BARBOSA BASTOS
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;POLÍTICAS LINGUÍSTICAS;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;POLÍTICAS LINGUÍSTICAS;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;"PROJETO INTERDISCIPLINAR INTEGRADO ""PRÁTICAS DE ENSINO DE LINGUAGEM E SUAS METODOLOGIAS ATIVAS NA ESCOLA""";MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;"PROJETO INTERDISCIPLINAR INTEGRADO ""PRÁTICAS DE ENSINO DE LINGUAGEM E SUAS METODOLOGIAS ATIVAS NA ESCOLA""";MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA - PRODUÇÃO DE TEXTOS E ANÁLISE LINGUÍSTICA/SEMIÓTICA;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA - PRODUÇÃO DE TEXTOS E ANÁLISE LINGUÍSTICA/SEMIÓTICA;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA - PRODUÇÃO DE TEXTOS E ANÁLISE LINGUÍSTICA/SEMIÓTICA;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;SEMINÁRIO: LITERATURA BRASILEIRA: POESIA MODERNA E CONTEMPORÂNEA;MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;SEMINÁRIO: LITERATURA BRASILEIRA: POESIA MODERNA E CONTEMPORÂNEA;MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA: AVALIAÇÃO E PREPARAÇÃO DE MATERIAL DIDÁTICO EM LÍNGUA INGLESA;VERA LUCIA CABRERA DUARTE
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA: AVALIAÇÃO E PREPARAÇÃO DE MATERIAL DIDÁTICO EM LÍNGUA INGLESA;VERA LUCIA CABRERA DUARTE
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA: AVALIAÇÃO E PREPARAÇÃO DE MATERIAL DIDÁTICO EM LÍNGUA INGLESA;MARIA FACHIN SOARES
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;LÍNGUA PORTUGUESA: CONSTRUÇÃO DE SEQUÊNCIAS DIDÁTICAS;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;LÍNGUA PORTUGUESA: CONSTRUÇÃO DE SEQUÊNCIAS DIDÁTICAS;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA - ANÁLISE E PRODUÇÃO DE MATERIAIS DIDÁTICOS DIGITAIS;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA - ANÁLISE E PRODUÇÃO DE MATERIAIS DIDÁTICOS DIGITAIS;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;OFICINA - PRODUÇÃO DE TEXTOS E ANÁLISE LINGUÍSTICA/SEMIÓTICA;MARIA APARECIDA CALTABIANO MAGALHAES BORGES DA SILVA
FAFICLA;LETRAS - PORTUGUÊS E INGLÊS - LICENCIATURA;LET-MA5;ENSINO DE LITERATURA: REFLEXÕES TEÓRICO-METODOLÓGICAS;ELISABETE ALFELD
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORT-MA1;LATIM: LÍNGUA E CULTURA;CASSIANO BUTTI
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORT-MA1;LATIM: LÍNGUA E CULTURA;CASSIANO BUTTI
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORT-MA1;LATIM: LÍNGUA E CULTURA;CASSIANO BUTTI
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORT-MA1;LATIM: LÍNGUA E CULTURA;CASSIANO BUTTI
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA11;TEORIA LITERÁRIA: CONCEITOS FUNDAMENTAIS;MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA11;TEORIA LITERÁRIA: CONCEITOS FUNDAMENTAIS;MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA11;TEORIA LITERÁRIA: CONCEITOS FUNDAMENTAIS;MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA11;TEORIA LITERÁRIA: CONCEITOS FUNDAMENTAIS;MARIA APARECIDA JUNQUEIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA12;LÍNGUA INGLESA: ESTRATÉGIAS DE LEITURA E INTRODUÇÃO À ESCRITA;MARIA FACHIN SOARES
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA12;LÍNGUA INGLESA: ESTRATÉGIAS DE LEITURA E INTRODUÇÃO À ESCRITA;MARIA FACHIN SOARES
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA12;LÍNGUA INGLESA: ESTRATÉGIAS DE LEITURA E INTRODUÇÃO À ESCRITA;MARIA FACHIN SOARES
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA12;LÍNGUA INGLESA: ESTRATÉGIAS DE LEITURA E INTRODUÇÃO À ESCRITA;MARIA FACHIN SOARES
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA12;LÍNGUA INGLESA: ESTRATÉGIAS DE LEITURA E INTRODUÇÃO À ESCRITA;MARIA FACHIN SOARES
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA12;LÍNGUA INGLESA: ESTRATÉGIAS DE LEITURA E INTRODUÇÃO À ESCRITA;MARIA FACHIN SOARES
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA13;LÍNGUA PORTUGUESA: PRÁTICA DE PRODUÇÃO TEXTUAL;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA13;LÍNGUA PORTUGUESA: PRÁTICA DE PRODUÇÃO TEXTUAL;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA13;LÍNGUA PORTUGUESA: PRÁTICA DE PRODUÇÃO TEXTUAL;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA13;LÍNGUA PORTUGUESA: PRÁTICA DE PRODUÇÃO TEXTUAL;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA13;LÍNGUA PORTUGUESA: PRÁTICA DE PRODUÇÃO TEXTUAL;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA13;LÍNGUA PORTUGUESA: PRÁTICA DE PRODUÇÃO TEXTUAL;APARECIDA REGINA BORGES SELLAN
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA14;LINGUÍSTICA: DO SISTEMA AO USO;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA14;LINGUÍSTICA: DO SISTEMA AO USO;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA14;LINGUÍSTICA: DO SISTEMA AO USO;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA14;LINGUÍSTICA: DO SISTEMA AO USO;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA14;LINGUÍSTICA: DO SISTEMA AO USO;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-GER/ING-PORTMA14;LINGUÍSTICA: DO SISTEMA AO USO;ANA LUIZA MARCONDES GARCIA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;MARCIA PEDREIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;MARCIA PEDREIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;MARCIA PEDREIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;MARCIA PEDREIRA
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;ELAINE ALVES TRINDADE
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;ELAINE ALVES TRINDADE
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;ELAINE ALVES TRINDADE
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;ELAINE ALVES TRINDADE
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;HISTORIOGRAFIA DA TRADUÇÃO;GLORIA REGINA LORETO SAMPAIO
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;HISTORIOGRAFIA DA TRADUÇÃO;GLORIA REGINA LORETO SAMPAIO
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;HISTORIOGRAFIA DA TRADUÇÃO;GLORIA REGINA LORETO SAMPAIO
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-MBI1;HISTORIOGRAFIA DA TRADUÇÃO;GLORIA REGINA LORETO SAMPAIO
FAFICLA;LETRAS: LÍNGUA INGLESA - TRADUÇÃO: INGLÊS/PORTUGUÊS;LET-VEST;COMPETÊNCIAS TRADUTÓRIAS E TECNOLOGIAS PARA TRADUÇÃO;-
